"_type","availability","category","list_price","name","part_number","price","quantity","rating","rating_count","seller","subcategory","thirdparty","uom"
"ProductItem","1","Garden Center","","1225 Rectangular Table Top Glass Terrarium with Green Metal Base","49924793","95.49","","","","Pool Central","Pots & Planters","true",""
"ProductItem","1","Cats","11.38","Small Cat Dog Puppy Vest TShirt Coat Pet Clothes Summer Apparel","499296799","6.69","","","","Esho","Cat Apparel & Collars","true",""
"ProductItem","1","Farm & Ranch","","ALEKO Multi Level Wooden Chicken Coop or Rabbit Hutch 62 x 23 x 30 Inches","49931265","154.98","","5.0","3","Overstock","Poultry Care","true",""
"ProductItem","1","Farm & Ranch","","ALEKO Multi Level Wooden Chicken Coop or Rabbit Hutch 62 x 23 x 30 Inches","49931265","155.0","","5.0","3","GUDCRAFT","Poultry Care","true",""
"ProductItem","1","Farm & Ranch","","ALEKO Multi Level Wooden Chicken Coop or Rabbit Hutch 62 x 23 x 30 Inches","49931265","159.52","","5.0","3","Hayneedle","Poultry Care","true",""
"ProductItem","1","Small Animals","","ALEKO ACCRH91X28X39 Multi Level Wooden Chicken Coop or Rabbit Hutch 91 x 28 x 39 inches","49931269","249.98","","","","Walmart","Rabbit Hutches","false",""
"ProductItem","1","Small Animals","","ALEKO ACCRH91X28X39 Multi Level Wooden Chicken Coop or Rabbit Hutch 91 x 28 x 39 inches","49931269","285.29","","","","Hayneedle","Rabbit Hutches","true",""
"ProductItem","1","Small Animals","","ALEKO ACCRH91X28X39 Multi Level Wooden Chicken Coop or Rabbit Hutch 91 x 28 x 39 inches","49931269","297.45","","","","Overstock","Rabbit Hutches","true",""
"ProductItem","1","Small Animals","328.43","ALEKO ACCRH91X28X39 Multi Level Wooden Chicken Coop or Rabbit Hutch 91 x 28 x 39 inches","49931269","252.54","","","","UnbeatableSale","Rabbit Hutches","true",""
"ProductItem","1","Small Animals","","ALEKO ACCRH91X28X39 Multi Level Wooden Chicken Coop or Rabbit Hutch 91 x 28 x 39 inches","49931269","319.0","","","","GUDCRAFT","Rabbit Hutches","true",""
"ProductItem","2","Dogs","","Deago Stainless Steel Pet Id Tags Lovely Dog Tags Glitter Footprint Stylish Fun Rose Red","499801050","5.99","","","","Deago Inc","Dog Collars, Leashes & Harnesses","true",""
"ProductItem","1","Dogs","","Cute Christmas Reindeer Pet Hat For Puppy Dog Cat Plush Xmas Style Costume Cap","499829884","6.89","","","","Joybuy","Dog Apparel","true",""
"ProductItem","1","Purina Natural Pet Food","","Purina Cat Chow Naturals Hairball Weight Control Indoor Dry Cat Food 13 lb","49651188","19.99","13.0","4.7802","596","Walmart","","false","lb"
"ProductItem","1","Dogs","","Dog Coat Jacket Pet Supplies Clothes Winter Apparel Puppy Costume","499888030","12.4","","","","ChinMing","Dog Apparel","true",""
"ProductItem","1","Cats","","Soft Adjustable Cat Muzzles Perfect For Grooming Three Colors and Muzzle SizesSmall Pink","499971517","14.89","","","","My Poochies Paradise","Cat Apparel & Collars","true",""
"ProductItem","1","Garden Center","","Sahara Bermuda Grass Seed 5 Lbs","500073567","49.34","5.0","","","Seed Ranch","Plants, Flowers, Trees","true","lb"
"ProductItem","1","Garden Center","","Sahara Bermuda Grass Seed 5 Lbs","500073567","37.95","5.0","","","Dibbs Farms","Plants, Flowers, Trees","true","lb"
"ProductItem","1","Reptiles","26.61","Reptile Habitat Dcor Floating Basking Platform Small An ideal area for reptiles and amphibians to swim up and bask out of the water which is essential By Zilla","500250367","21.29","","","","YKL World","Turtle Supplies","true",""
"ProductItem","1","Dogs","","Overland Dog Gear DayNight 6 Pc Walking Bag Black","500385851","29.0","","","","Walmart","Dog Carriers & Travel","false",""
"ProductItem","1","Dogs","","Overland Dog Gear DayNight 6 Pc Walking Bag Black","500385851","26.49","","","","Overstock","Dog Carriers & Travel","true",""
"ProductItem","1","Horses","","Rhinestone Dog Puppy Collar Crystal Cow Leather 6054","500456237","33.99","","","","Tackrus","Horse Supplies","true",""
"ProductItem","1","Farm Animals","","2 PK Milk SavACaf 6 LB Electrolytes Plus Medicated MultiSpecies Supplement","500686597","62.22","2.0","","","ADVENTURERS BAG","Livestock Feed","true","pk"
"ProductItem","1","Dogs","32.99","AGPtek 300 Yard Rechargeable Collar waterproof LCD 100 Level Shock Vibra Remote Pet Dog Training Collar","50103087","25.99","","3.5","10","AGPtek","Dog Training & Obedience","true",""
"ProductItem","1","Home & Yard Flea & Tick Treatments","6.58","Natural Care Flea and Tick Home Spray 32 oz","50103679","5.93","32.0","3.7665","227","Walmart","","false","fl-oz"
"ProductItem","1","Dogs","","OUT Ultimate ProGrip Dog Pads Absorbent Pet Training and Puppy Pads Grip Technology Prevents Slipping and Bunching 50 Pads 21 x 21 Inches","50103910","13.99","","4.0","24","Walmart","Dog Waste Management","false",""
"ProductItem","1","Dogs","","OUT Ultimate ProGrip Dog Pads Absorbent Pet Training and Puppy Pads Grip Technology Prevents Slipping and Bunching 50 Pads 21 x 21 Inches","50103910","23.8","","4.0","24","ValuePetSupplies","Dog Waste Management","true",""
"ProductItem","1","Reptiles","","Zoo Med Natural Box Turtle Food Pellets 40 oz Pack of 3","501049565","55.01","3.0","","","Palatial Products","Zoo Med Turtle Food","true","pk"
"ProductItem","1","Dogs","","OUT Advanced Severe Pet Urine Destroyer 32 oz","50105700","5.48","32.0","4.4956","113","Walmart","Dog Waste Management","false","oz"
"ProductItem","1","Dogs","","OUT Advanced Severe Pet Urine Destroyer 32 oz","50105700","18.79","32.0","4.4956","113","ValuePetSupplies","Dog Waste Management","true","oz"
"ProductItem","1","Cats","103.99","OxGord Paws Pals Pet Twin CatDog Foldable 4Wheel Double Stroller 2018 Model","50109305","73.99","","4.4375","32","Won Lane","Cat Trees, Scratchers, & Beds","true",""
"ProductItem","1","Cats","","OxGord Paws Pals Pet Twin CatDog Foldable 4Wheel Double Stroller 2018 Model","50109305","109.2","","4.4375","32","Jericho and Co","Cat Trees, Scratchers, & Beds","true",""
"ProductItem","1","Farm & Ranch","","FARM FRESH EGG CARTON 2X6 5 PACK ASSORT 5PK 2X6","501125876","27.7","5.0","","","SlickBlue","Poultry Care","true","pk"
"ProductItem","1","Reptiles","16.22","Dilwe Reptile Heat Lamp Light Bulb 75W Aquarium Lamp Heat Emitter Heater Lamp Bulb for Reptile Turtles Lizard Snake Pet BrooderUVA UVB Full Spectrum Sun Lamp Sunbathe Heating Lamp","501428862","5.69","","","","WALFRONT LLC","Turtle Supplies","true",""
"ProductItem","1","Fish","","SINKABLE DRIFTWOOD FOR TERRARIUMS AND AQUARIUMS","50145584","18.05","","","","joshsfrogs","Aquarium Decorations & Plants","true",""
"ProductItem","1","Reptiles","","Galapagos Natural Terrarium Stones Sedona 4lbs","50149694","9.14","4.0","","","Walmart","Reptile Bedding & Substrate","false","lb"
"ProductItem","1","Reptiles","","Galapagos Natural Terrarium Stones Sedona 4lbs","50149694","13.01","4.0","","","joshsfrogs","Reptile Bedding & Substrate","true","lb"
"ProductItem","1","Horses","7.99","Manna Pro Bite Size Nuggets Horse Treat Peppermint 4 lbs","50151675","5.88","4.0","","","Walmart","Horse Feed & Treats","false","lb"
"ProductItem","1","Dogs","","Chewbacca Pet Costume","501552762","15.19","","","","Walmart","Dog Apparel","false",""
"ProductItem","1","Dogs","29.99","Chewbacca Pet Costume","501552762","15.19","","","","Veil Entertainment and Promotions Inc","Dog Apparel","true",""
"ProductItem","1","Dogs","59.18","Chewbacca Pet Costume","501552762","17.99","","","","Wholesale Party and Costumes Supplies","Dog Apparel","true",""
"ProductItem","1","Dogs","","Chewbacca Pet Costume","501552762","19.2","","","","Costume Zoo","Dog Apparel","true",""
"ProductItem","1","Dogs","","Chewbacca Pet Costume","501552762","19.64","","","","7th Avenue Costumes","Dog Apparel","true",""
"ProductItem","1","Dogs","","Chewbacca Pet Costume","501552762","22.31","","","","Pure Costumes","Dog Apparel","true",""
"ProductItem","1","Dogs","","Chewbacca Pet Costume","501552762","26.34","","","","Costumes4less","Dog Apparel","true",""
"ProductItem","1","Dogs","","Chewbacca Pet Costume","501552762","34.95","","","","Rocky Mountain Textbooks","Dog Apparel","true",""
"ProductItem","1","Dogs","","Chewbacca Pet Costume","501552762","40.49","","","","Faery Nice Things Inc","Dog Apparel","true",""
"ProductItem","1","Dogs","","Pet Life Allegiance Classical Plaided Insulated Dog Coat Jacket","501737680","31.61","","","","VirVentures","Dog Apparel","true",""
"ProductItem","1","Dogs","35.09","Pet Life Allegiance Classical Plaided Insulated Dog Coat Jacket","501737680","26.99","","","","UnbeatableSale","Dog Apparel","true",""
"ProductItem","1","Dogs","32.99","Pet Life Allegiance Classical Plaided Insulated Dog Coat Jacket","501737680","25.3","","","","PET LIFE","Dog Apparel","true",""
"ProductItem","1","Dogs","","Ruff Maxx 36 Kennel for Dogs Weighing 5070 lbs CamoOrange","50184082","58.87","","4.32","75","Walmart","Dog Houses, Crates, Kennels, Cages, Beds","false",""
"ProductItem","1","Horses","","UltraCruz Liniment Gel Supplement with HA MSM for Horses 16 oz","501911662","20.9","16.0","","","Santa Cruz Animal Health","Horse Supplies","true","oz"
"ProductItem","1","Horses","8.01","Manna Pro Bite Size Nuggets Horse Treats Carrot Spice 4 lbs","50199470","6.41","4.0","","","Walmart","Horse Feed & Treats","false","lb"
"ProductItem","1","Reptiles","","Galapagos Basking Bark Natural 1 Pc","50199510","8.62","","","","Walmart","Reptile Bark & Driftwood","false",""
"ProductItem","1","Reptiles","","Galapagos Basking Bark Natural 1 Pc","50199510","12.24","","","","joshsfrogs","Reptile Bark & Driftwood","true",""
"ProductItem","1","Fish","","NATURAL STONES FOR TERRARIUMS AND AQUARIUMS","50199978","16.55","","","","joshsfrogs","Aquarium Decorations & Plants","true",""
"ProductItem","1","Fish","","NATURAL STONES FOR TERRARIUMS AND AQUARIUMS","50199978","7.69","","","","Ablackhorse","Aquarium Decorations & Plants","true",""
"ProductItem","1","Dogs","","Company of Animals Clix MultiClicker 1 Clicker Pack of 12","502105959","72.55","12.0","","","Palatial Products","Dog Training & Obedience","true","pk"
"ProductItem","1","Reptiles","","Exo Terra Buffalo Skull Small","499822236","9.36","","","","joshsfrogs","Snake Supplies","true",""
"ProductItem","1","Fish","","NATURAL STONES FOR TERRARIUMS AND AQUARIUMS","50237606","7.69","","","","Ablackhorse","Aquarium Decorations & Plants","true",""
"ProductItem","1","Fish","","NATURAL STONES FOR TERRARIUMS AND AQUARIUMS","50237606","48.63","","","","joshsfrogs","Aquarium Decorations & Plants","true",""
"ProductItem","1","Reptiles","","Galapagos Coco Fiber Crash Pad Fresh Green 18 x 36 Header Pouch","50239047","15.52","","","","Walmart","Reptile Bedding & Substrate","false",""
"ProductItem","1","Reptiles","","Galapagos Coco Fiber Crash Pad Fresh Green 18 x 36 Header Pouch","50239047","18.51","","","","joshsfrogs","Reptile Bedding & Substrate","true",""
"ProductItem","1","Reptiles","","Galapagos MossVine Fresh Green 12ft","50241725","14.47","","","","Walmart","Reptile Bedding & Substrate","false",""
"ProductItem","1","Reptiles","","Galapagos MossVine Fresh Green 12ft","50241725","14.47","","","","joshsfrogs","Reptile Bedding & Substrate","true",""
"ProductItem","1","Reptiles","","Galapagos MossVine Fresh Green 12ft","50241725","10.79","","","","Ablackhorse","Reptile Bedding & Substrate","true",""
"ProductItem","1","Reptiles","","Galapagos 05213 Terrarium Sphagnum Moss Fresh Green 4qt StandUp Pouch","50241795","8.83","","1.0","1","Walmart","Reptile Bedding & Substrate","false",""
"ProductItem","1","Reptiles","","Galapagos Cypress Tank Mulch Natural 8qt StandUp Pouch","50242779","17.77","","","","Walmart","Reptile Bedding & Substrate","false",""
"ProductItem","1","Reptiles","","Galapagos Cypress Tank Mulch Natural 8qt StandUp Pouch","50242779","17.85","","","","joshsfrogs","Reptile Bedding & Substrate","true",""
"ProductItem","1","Dogs","","PetSafe Premium Bucket Seat Cover Green","497023583","0.0","","5.0","1","Walmart","Dog Carriers & Travel","false",""
"ProductItem","1","Garden Center","","Triangle Bermuda Grass Seed 15 Lbs","502657024","124.95","15.0","","","Dibbs Farms","Plants, Flowers, Trees","true","lb"
"ProductItem","1","Garden Center","","Triangle Bermuda Grass Seed 15 Lbs","502657024","162.44","15.0","","","Seed Ranch","Plants, Flowers, Trees","true","lb"
"ProductItem","1","Dogs","14.49","AGPtEK Waterproof Nylon Dog Winter Coat Jacket for Large Dogs Orange XL","50268595","7.99","","5.0","1","AGPtek","Dog Apparel","true",""
"ProductItem","1","Dogs","","AGPtEK Waterproof Nylon Dog Winter Coat Jacket for Large Dogs Blue L","50268605","8.0","","2.3333","3","Walmart","Dog Apparel","false",""
"ProductItem","1","Dogs","14.49","AGPtEK Waterproof Nylon Dog Winter Coat Jacket for Large Dogs Blue L","50268605","7.99","","2.3333","3","AGPtek","Dog Apparel","true",""
"ProductItem","1","Dogs","14.49","AGPtEK Waterproof Dog Winter Coat Jacket for Large Dogs Orange XLL","50268612","7.99","","3.0","1","AGPtek","Dog Apparel","true",""
"ProductItem","1","Dogs","14.49","AGPtEK Waterproof Dog Winter Coat Jacket for Large Dogs Red L","50268617","7.99","","2.4","5","AGPtek","Dog Apparel","true",""
"ProductItem","1","Dogs","","2 Pairs Brown Antislip Sole Hook Loop Fastener Pet Dog Shoes Boots Size XS","502691292","12.7","","","","Tasharina Corp","Dog Apparel","true",""
"ProductItem","1","Reptiles","15.25","Infrared Ceramic Emitter Heated Pet Reptile Heat Breeding Light White Pet Supplies 110V 25W50W75W100W150W200W","502901151","7.55","","1.0","1","KWANSHOP","Gecko Supplies","true",""
"ProductItem","2","Dogs","26.99","Newstar Cold Weather Warm Vest Pet Jackets for Dogs Pink Pet Clothes Gits Coats for SmallMediumLarge Dogs N07PS Zipper Closure Puppy Jacket for Animal S5XL","503122334","13.98","","1.0","1","SUNCrown W","Dog Costumes & Clothing","true",""
"ProductItem","1","Reptiles","","Zoo Med Natural Aquatic Turtle Food Hatchling Formula Pellets 15 oz Pack of 4","503679765","43.18","4.0","","","Palatial Products","Zoo Med Turtle Food","true","pk"
"ProductItem","1","Horses","","Equine Horse Fly Mask Summer Spring Airflow Mesh UV Mosquitoes 73267","503715590","18.99","","","","Tackrus","Fly Repellents","true",""
"ProductItem","1","Dogs","40.99","Ownpets Dog Training Collar with Remote Rechargeable Rainproof LCD Pet Dog Shock Collar 330 Yard 100 levels","50406384","30.99","","3.7037","54","AGPtek","Dog Training & Obedience","true",""
"ProductItem","2","Reptiles","","Zoo Med Turtle Hut Giant 11L x 11W x 6H Pack of 6","504273567","180.0","6.0","","","Palatial Products","Turtle Docks","true","pk"
"ProductItem","1","Dogs","23.36","Fleece Lined Warm Dog Jacket for Winter Outdoor Waterproof Reflective Dog Coat","504637201","12.98","","1.0","1","XIN YANG GROUP INC","Dog Apparel","true",""
"ProductItem","1","Horses","","Paw Rescue by Petzooli Protective Balm for Paws and Hooves 2 oz","505207518","8.99","2.0","","","Innovative World","Horse Nutrition & Supplements","true","oz"
"ProductItem","1","Reptiles","","Galapagos Aspen Digs Natural 8qt StandUp Pouch","50149759","9.54","","","","Walmart","Reptile Bedding & Substrate","false",""
"ProductItem","1","Small Animals","","Dingo Brand Rawhide Chewbone White Small 1 ea Pack of 4","50537515","9.06","4.0","","","Pharmapacks","Small Animal Treats","true","pk"
"ProductItem","1","Dogs","","PetSpy P620 Dog Training Shock Collar for Dogs with Vibration Electric Shock Beep Rechargeable and Waterproof Remote Trainer ECollar 10120 lbs","505542389","69.99","","4.0","1","Walmart","Dog Training & Obedience","false",""
"ProductItem","1","Horses","","Giddyap Girls Giddyap Girls Premium Horse Treats 27 oz","50565645","17.74","27.0","","","Home Horse n Hound","Horse Feed & Treats","true","oz"
"ProductItem","1","Horses","26.42","Giddyap Girls Giddyap Girls Premium Horse Treats 27 oz","50565645","20.22","27.0","","","UnbeatableSale","Horse Feed & Treats","true","oz"
"ProductItem","1","Horses","","Manna Pro Senior Snax Horse Treats 2 lbs","50566911","10.52","2.0","4.4444","18","Walmart","Horse Feed & Treats","false","lb"
"ProductItem","1","Birds","18.7","Heath Outdoor Products Wild Bird Suet Cake Songbirds Blend 12 Pack","50578204","12.41","12.0","5.0","1","Walmart","Bird Food","false","pk"
"ProductItem","1","Birds","21.28","Heath Outdoor Products Wild Bird Suet Cake Berry Blast 12 Pack Suet","50578205","17.97","12.0","5.0","5","Walmart","Bird Food","false","pk"
"ProductItem","1","Dogs","","Lookin Good Heart Fleece Dog Pajamas Blue Medium Fits 1419 Neck to Tail Pack of 4","506111332","64.16","4.0","","","Palatial Products","Dog Apparel","true","pk"
"ProductItem","1","Dogs","","Ownpets Dog Training Collar With Remote 100 Levels Static Shock Reable Waterproof 330 Yard Pet Trainer","506236737","26.11","","2.0","2","Walmart","Dog Training & Obedience","false",""
